date,price_with_tax_eur_per_1000l,price_wo_tax_eur_per_1000l,tax_amount_eur_per_1000l,tax_share_of_price
2011-12-12,1424.3121850994428,729.3706445484934,694.9415405509494,0.48791377889000503
2011-12-19,1425.8756948719479,729.446297819226,696.4293970527219,0.4884222373362395
2012-01-09,1464.000448723457,753.9173162201623,710.0831325032948,0.48502931342845934
2012-01-16,1482.4047474263239,768.8892906079062,713.5154568184176,0.48132297070498936
2012-01-23,1476.2639718549758,763.2804806022947,712.9834912526811,0.4829647711017381
2012-01-30,1465.5071895212754,754.1388062891752,711.3683832321002,0.4854076379280519
2012-02-06,1468.7915396079593,755.3658681495742,713.4256714583851,0.4857228900220982
2012-02-13,1485.5367082674918,770.4270121960556,715.1096960714362,0.4813813701752503
2012-02-20,1501.884070629515,783.6264500127036,718.2576206168114,0.4782377246439225
2012-02-27,1505.6321722635635,787.6587934026942,717.9733788608693,0.47685842006249773
2012-03-05,1508.983186474639,788.7044699917401,720.278716482899,0.47732719816822455
2012-03-12,1515.0747725368572,794.1755777996766,720.8991947371806,0.4758175687461942
2012-03-19,1527.467768613476,803.5233526856559,723.94441592782,0.4739506985374651
2012-03-26,1525.1178233574744,802.3389950088557,722.7788283486187,0.47391671468205354
2012-04-02,1521.1552357350877,798.2248455071222,722.9303902279655,0.47525089697937006
2012-04-16,1522.491554179393,799.0292704830418,723.4622836963512,0.4751831179032647
2012-04-23,1514.2364037516209,791.7347256131518,722.5016781384691,0.4771392870680056
2012-04-30,1503.7419674594246,782.2172889310636,721.5246785283609,0.47981947311570916
2012-05-07,1509.2665580595892,786.1099623055611,723.1565957540281,0.4791443843317943
2012-05-14,1484.5348441784236,765.7603844736772,718.7744597047464,0.4841748663046929
2012-05-21,1474.7316520426557,758.6823595286631,716.0492925139926,0.4855454831543015
2012-05-28,1470.3907281317604,754.331282528758,716.0594456030024,0.4869858275785026
2012-06-04,1455.9981095791547,743.4389260188999,712.5591835602548,0.4893956790687144
2012-06-11,1441.6249735384995,728.1587600468122,713.4662134916873,0.4949041717420233
2012-06-18,1434.672847347559,722.048618684158,712.6242286634009,0.4967154916055667
2012-06-25,1417.5357853390565,706.727556420759,710.8082289182975,0.5014393543146293
2012-07-02,1414.451242639417,703.8350787014576,710.6161639379593,0.5023970728124385
2012-07-09,1444.9825615110628,728.4448716396935,716.5376898713694,0.49587981817722687
2012-07-16,1459.815397460368,739.397779483838,720.4176179765301,0.49349912271773283
2012-07-23,1487.2693595445237,761.7984353669847,725.470924177539,0.4877871782416835
2012-07-30,1490.779717886991,763.7919636655333,726.9877542214576,0.48765605374070914
2012-08-06,1493.2091342556187,766.7188868992965,726.4902473563221,0.48652946910781225
2012-08-13,1519.3188936321064,787.2653629809738,732.0535306511326,0.481830071171612
2012-08-20,1542.5490750223828,806.1156742107408,736.433400811642,0.47741327179555443
2012-08-27,1548.2507419050132,811.6823085757351,736.5684333292782,0.4757423415944776
2012-09-03,1535.9476673789459,803.6909689114966,732.2566984674493,0.47674586447142825
2012-09-10,1544.5165159782143,811.1639267923327,733.3525891858816,0.47481045466284005
2012-09-17,1533.2010606818656,802.4781461941812,730.7229144876843,0.4765995362426292
2012-09-24,1516.0941989130959,787.5913727456485,728.5028261674473,0.4805129039407438
2012-10-01,1514.7548823726986,785.741759447972,729.0131229247266,0.4812746480690044
2012-10-08,1523.8615461300408,794.2746313204099,729.5869148096309,0.47877506763161715
2012-10-15,1523.7086558703977,794.6396898819303,729.0689659884674,0.47848318192561345
2012-10-22,1518.6901222180616,791.2369847310421,727.4531374870195,0.47900037462847733
2012-10-29,1506.7518465053445,780.8246072517039,725.9272392536406,0.48178287681366094
2012-11-05,1500.6204291863376,774.9191052040635,725.7013239822741,0.4836008559311444
2012-11-12,1492.1481730132982,768.423421281821,723.7247517314772,0.48502204058593
2012-11-19,1488.9249392982283,765.8478897406987,723.0770495575296,0.48563700591806586
2012-11-26,1490.4543825618236,767.3226765501091,723.1317060117145,0.48517533610708763
2012-12-03,1485.7769244049257,763.7802131465864,721.9967112583392,0.4859388373846962
2012-12-10,1473.412571239194,751.1877082179265,722.2248630212675,0.4901715087267444
2012-12-17,1457.6685774565403,737.8537893575237,719.8147880990166,0.49381237904915837
2013-01-07,1461.1372833868472,740.4319259745477,720.7053574122996,0.493249584147041
2013-01-14,1463.1934873607447,742.4213752500118,720.7721121107329,0.4926020504716949
2013-01-21,1455.5985813029135,737.0259079952654,718.5726733076482,0.49366128995842395
2013-01-28,1457.3222215587384,740.0749982678997,717.2472232908387,0.49216790403681465
2013-02-04,1460.8660884924545,743.2040935131665,717.661994979288,0.4912578918988267
2013-02-11,1472.5024989704775,752.0134230595191,720.4890759109584,0.48929565580683176
2013-02-18,1481.4777565406177,760.1370487702274,721.3407077703904,0.48690620199035933
2013-02-25,1473.6195640128933,754.8750619708874,718.7445020420059,0.48774087939274763
2013-03-04,1470.3308338728418,750.8205057885143,719.5103280843275,0.4893526759478627
2013-03-11,1456.945905078777,740.5248869259655,716.4210181528116,0.49172794655960456
2013-03-18,1456.6626870344849,739.2102643804698,717.4524226540151,0.49253161287094205
2013-03-25,1454.235954924527,737.0638681123509,717.1720868121762,0.4931607449146012
2013-04-01,1449.7713601466596,733.6367637685308,716.1345963781288,0.49396381806416995
2013-04-08,1457.3724311939307,738.9740365560579,718.3983946378728,0.4929408428903349
2013-04-15,1435.2376307656905,720.6621795656532,714.5754512000373,0.49787953986324596
2013-04-22,1408.4243633435824,698.9851891705031,709.4391741730793,0.5037112340835112
2013-04-29,1405.2352535705081,695.2349510716481,710.00030249886,0.505253693781769
2013-05-06,1395.8994518423804,687.4989172717204,708.4005345706599,0.5074867918571615
2013-05-13,1405.8343787897552,695.9321590611229,709.9022197286323,0.504968601166069
2013-05-20,1417.744296740787,706.1523123478403,711.5919843929466,0.5019184249436275
2013-05-27,1417.005385857347,706.3457647651637,710.6596210921832,0.5015221735817219
2013-06-03,1413.5775984904305,704.5684268721805,709.0091716182501,0.5015707467176942
2013-06-10,1408.336805290518,700.3118357825232,708.0249695079948,0.5027383839208408
2013-06-17,1407.2312010733644,698.6275055562203,708.6036955171442,0.5035446165325621
2013-06-24,1409.8777822207064,702.4423533834934,707.4354288372131,0.5017707476196466
2013-07-01,1418.3236187496218,706.5061985180522,711.8174202315696,0.5018723589043098
2013-07-08,1425.2229629578092,712.6347611411268,712.5882018166824,0.49998366595064264
2013-07-15,1441.8102962978405,726.4372580384897,715.3730382593508,0.49616308060514314
2013-07-22,1453.6046631284453,735.1983409832334,718.4063221452119,0.49422400764665897
2013-07-29,1443.926562359972,727.5932019157034,716.3333604442686,0.49610096463180525
2013-08-05,1444.886831668978,728.7708490969416,716.1159825720364,0.49562081048579854
2013-08-12,1442.2839420775877,725.7843195792335,716.4996224983541,0.49678125200939804
2013-08-19,1445.0008084361484,728.0303620850635,716.9704463510849,0.49617304167948934
2013-08-26,1450.0676732379272,732.4283518963742,717.639321341553,0.4949005722878443
2013-09-02,1467.478080785885,746.1211016731264,721.3569791127585,0.4915623535081676
2013-09-09,1473.9316290106333,751.1730576147885,722.7585713958448,0.49036098905143355
2013-09-16,1475.0855731499737,751.4614230026785,723.6241501472952,0.4905641837456459
2013-09-23,1459.4267698838044,738.794268060032,720.6325018237724,0.4937777740510729
2013-09-30,1448.918208919048,729.689030311668,719.22917860738,0.4963904616423823
2013-10-07,1439.7672431357257,721.3266074223322,718.4406357133935,0.49899776449190036
2013-10-14,1439.303097946268,721.4112484355543,717.8918495107138,0.4987773947927083
2013-10-21,1437.8101498293827,720.0190324337133,717.7911173956694,0.49922524018963554
2013-10-28,1425.4898326838697,710.3274060414407,715.1624266424291,0.5016959154987044
2013-11-04,1419.7263422435992,704.9878954366488,714.7384468069504,0.5034339545165065
2013-11-11,1416.2237785210782,702.0182192159645,714.2055593051138,0.5043027593075284
2013-11-18,1420.432954715344,705.6198052114846,714.8131495038594,0.5032361063793459
2013-11-25,1427.1192717649685,710.9283714983013,716.1909002666672,0.5018437592682277
2013-12-02,1437.0952715617423,718.4992418117791,718.5960297499631,0.5000336748509647
2013-12-09,1436.9463245547477,719.486843843336,717.4594807114116,0.49929455850323684
2013-12-16,1427.5214012618799,712.2537115189582,715.2676897429217,0.5010556683147794
2014-01-06,1432.7687812185209,712.8496204584067,719.9191607601142,0.50246709043161
2014-01-13,1422.8149155276765,704.6070601150062,718.2078554126703,0.5047795377843013
2014-01-20,1418.2000378973814,700.0626906796808,718.1373472177006,0.5063723931938463
2014-01-27,1419.5273039717606,701.3212667186059,718.2060372531547,0.5059473215088242
2014-02-03,1419.096986652575,701.252027008926,717.844959643649,0.5058462997211568
2014-02-10,1419.304669273439,701.9155519203916,717.3891173530474,0.5054511077739837
2014-02-17,1423.288436805874,703.8484316710654,719.4400051348085,0.5054773063071929
2014-02-24,1424.3629324717988,705.5077295558135,718.8552029159853,0.5046854186724057
2014-03-03,1421.9844330662286,703.2374476188012,718.7469854474274,0.5054534836908106
2014-03-10,1414.898564403647,698.307368585883,716.5911958177641,0.5064611795120406
2014-03-17,1402.5879245981741,688.4929941910602,714.0949304071139,0.5091266778242756
2014-03-24,1396.83811127802,683.2616326170663,713.5764786609537,0.5108512381639384
2014-03-31,1404.5496796934756,688.9342369980029,715.6154426954727,0.5094981352682707
2014-04-07,1407.739851398615,689.8903662067208,717.8494851918941,0.5099304992173787
2014-04-14,1408.2728593930854,690.5580796046662,717.7147797884192,0.5096418460395014
2014-04-28,1418.8872172086396,698.6261168416514,720.2611003669882,0.5076239264343713
2014-05-05,1413.500818661266,694.1209545820282,719.3798640792379,0.5089348761471297
2014-05-12,1411.3950707922652,691.4016953650296,719.9933754272356,0.5101288720124821
2014-05-19,1412.3248188191783,692.2157739623643,720.109044856814,0.5098749489220796
2014-05-26,1420.6431742789505,698.4370849886601,722.2060892902904,0.5083655786097357
2014-06-02,1418.588299669232,696.986279460999,721.602020208233,0.5086761397767674
2014-06-09,1411.0894330498934,690.2710630354923,720.8183700144011,0.5108240152124465
2014-06-16,1417.5076194029452,694.5552077535491,722.9524116493961,0.5100165965625666
2014-06-23,1427.518362746921,703.1625466317597,724.3558161151612,0.5074231162402073
2014-06-30,1430.5753464853453,706.0553753980643,724.5199710872811,0.506453555813953
2014-07-07,1428.0213498865662,703.3867000719378,724.6346498146285,0.5074396470838404
2014-07-14,1419.1924464551882,696.3088293817862,722.8836170734021,0.5093626441424465
2014-07-21,1414.794574463912,692.3466735104623,722.4479009534498,0.5106380205247795
2014-07-28,1415.2879557655453,692.3949573849304,722.8929983806149,0.5107745002956616
2014-08-04,1412.147100339283,690.9185841074107,721.2285162318724,0.5107318607661976
2014-08-11,1414.884101175061,693.315206363965,721.568894811096,0.5099844532932649
2014-08-18,1410.2835942707209,689.6720423329306,720.6115519377903,0.5109692510536716
2014-08-25,1403.6354001328116,683.5420840815372,720.0933160512744,0.5130202016728413
2014-09-01,1411.2929229723122,689.585080870544,721.7078421017683,0.511380614438132
2014-09-08,1407.5557218709046,687.46467985822,720.0910420126845,0.5115897231091846
2014-09-15,1408.6968647835333,687.8733502511839,720.8235145323495,0.5116952642917356
2014-09-22,1405.7075687788906,684.3431212059266,721.364447572964,0.5131682176255183
2014-09-29,1402.0249022273174,681.0014500849336,721.0234521423838,0.5142729283887432
2014-10-06,1397.5863970572739,677.2935461616387,720.2928508956352,0.5153834155886658
2014-10-13,1385.9110764421814,667.8664656792572,718.0446107629242,0.5181029453969301
2014-10-20,1356.7896465645358,644.3097912381976,712.4798553263382,0.5251218249861911
2014-10-27,1355.644035163791,643.21931557314,712.424719590651,0.5255249173907034
2014-11-03,1355.9719319456985,642.658907862719,713.3130240829795,0.5260529420099714
2014-11-10,1353.9889218727858,641.3550694986583,712.6338523741275,0.5263217747663989
2014-11-17,1346.3474925553994,636.4853562404229,709.8621363149765,0.5272503125977094
2014-11-24,1333.4800511449293,624.9493803743933,708.5306707705361,0.5313395353475215
2014-12-01,1316.3822343029447,610.8981953819674,705.4840389209772,0.5359264357548457
2014-12-08,1292.7273468155433,590.4993875390418,702.2279592765016,0.5432142833570776
2014-12-15,1261.4220024040071,565.805262374826,695.6167400291811,0.5514544210450434
2015-01-05,1219.7664609244046,524.2330230384149,695.5334378859897,0.5702185296674555
2015-01-12,1196.0760568789037,504.45559334356585,691.6204635353379,0.5782412076202615
2015-01-19,1176.7382511685237,487.07278513836616,689.6654660301575,0.5860823044932095
2015-01-26,1179.8496567918223,487.0658726690268,692.7837841227955,0.5871797140718524
2015-02-02,1185.1955201812193,491.54155954367724,693.653960637542,0.5852654256839248
2015-02-09,1218.8223968592697,518.2865539728724,700.5358428863973,0.5747644978395355
2015-02-16,1244.3168206867808,539.5601766795079,704.7566440072729,0.5663803882505533
2015-02-23,1265.3126684587796,556.0672099022644,709.2454585565152,0.5605298012391002
2015-03-02,1279.2062734046524,566.4785885188852,712.7276848857672,0.5571640006023559
2015-03-09,1289.167557493538,573.1285973467651,716.0389601467729,0.5554273810139393
2015-03-16,1291.3701597138886,574.2729312816244,717.0972284322642,0.555299518916514
2015-03-23,1273.2725803745502,561.6693107190883,711.6032696554619,0.5588774003490551
2015-03-30,1272.0598941259782,560.5975265330526,711.4623675929256,0.5592994251907969
2015-04-13,1272.625840586861,559.3708365146616,713.2550040721993,0.5604593128042156
2015-04-20,1291.725233238393,574.6237671832201,717.1014660551729,0.555150157017045
2015-04-27,1305.7532396614954,586.0019974919838,719.7512421695116,0.5512153600753084
2015-05-04,1305.178016563009,587.9120240176068,717.2659925454021,0.5495541477431675
2015-05-11,1315.1202105388152,594.0801313250456,721.0400792137696,0.5482693319102394
2015-05-18,1311.8681228607606,592.4232870060899,719.4448358546707,0.5484124686906744
2015-05-25,1317.0036272472357,594.7001829945397,722.3034442526961,0.548444536756846
2015-06-01,1311.3823891699276,591.464402908819,719.9179862611086,0.5489764024639668
2015-06-08,1304.8800774913796,587.7746152541273,717.1054622372523,0.5495566026388273
2015-06-15,1301.8026522481125,584.0043267900046,717.7983254581079,0.551387972837915
2015-06-22,1300.393322266855,582.074996062705,718.3183262041499,0.5523854313185584
2015-06-29,1297.5592116616854,578.9777952535375,718.5814164081479,0.5537947015827627
2015-07-06,1293.2910478246897,575.5567048948923,717.7343429297974,0.554967378871928
2015-07-13,1281.4448587300558,565.6869346489341,715.7579240811217,0.5585553831715052
2015-07-20,1275.668576633209,558.8625836289843,716.8059930042248,0.5619061299573948
2015-07-27,1258.616265975979,546.9153956349436,711.7008703410355,0.565462952911351
2015-08-03,1243.3772347987865,533.1467645373182,710.2304702614683,0.571210772068224
2015-08-10,1228.9299417990849,522.1040146468097,706.8259271522752,0.5751555911458398
2015-08-17,1216.0536491923428,511.60297958176017,704.4506696105827,0.5792924268419016
2015-08-24,1196.991397956555,498.76025937126667,698.2311385852882,0.5833217680405007
2015-08-31,1175.0404750886894,480.18493734904143,694.855537739648,0.5913460450689597
2015-09-07,1187.109884339755,490.4236648522748,696.6862194874801,0.5868759317718613
2015-09-14,1193.1794104251553,495.5384668514506,697.6409435737047,0.5846907325740061
2015-09-21,1187.8489961552782,489.963113438303,697.8858827169752,0.5875207075780077
2015-09-28,1179.042594780791,484.42812438853326,694.6144703922578,0.5891343310810593
2015-10-05,1177.601451942856,483.6313020760514,693.9701498668047,0.5893081642535883
2015-10-12,1185.4550577259008,489.95286390690876,695.502193818992,0.5866963823607095
2015-10-19,1175.3523044085257,480.7232459017943,694.6290585067313,0.5909964662521257
2015-10-26,1168.9235576168035,474.0932995594916,694.8302580573119,0.5944189023565655
2015-11-02,1172.6139547374678,476.46202273883625,696.1519319986315,0.5936752920141484
2015-11-09,1183.8142091788081,485.8165331335064,697.9976760453017,0.5896175857945571
2015-11-16,1186.898903895707,487.119972543456,699.778931352251,0.5895859614120434
2015-11-23,1179.1832600296361,480.0612055475728,699.1220544820633,0.5928866853694077
2015-11-30,1176.7993582662011,478.47342540111975,698.3259328650813,0.5934112114863294
2015-12-07,1161.9213211482427,467.54765316463386,694.3736679836088,0.597608164464535
2015-12-14,1128.743158588134,441.22026936166134,687.5228892264727,0.6091048118390786
2016-01-04,1090.513818167745,404.4104726806897,686.1033454870553,0.6291560309064488
2016-01-11,1080.9675069274406,398.0283919464302,682.9391149810103,0.6317850542262898
2016-01-18,1053.7271022153302,377.8113465447582,675.915755670572,0.6414523781817353
2016-01-25,1036.6334802943932,363.1890200094899,673.4444602849032,0.6496456781365503
2016-02-01,1039.3939931405118,365.3992160300539,673.994777110458,0.6484497520271345
2016-02-08,1043.913789021536,370.66053968007674,673.2532493414594,0.6449318482252274
2016-02-15,1029.240032497739,357.0406395306585,672.1993929670806,0.6531026502494278
2016-02-22,1041.0888056260737,367.69886550378226,673.3899401222915,0.6468131599180329
2016-02-29,1044.799383909637,371.0949152215923,673.7044686880447,0.6448170615942019
2016-03-07,1059.187334606608,381.5961863261594,677.5911482804486,0.6397273892366852
2016-03-14,1082.1112842722032,400.25740036427106,681.8538839079322,0.6301143827055897
2016-03-21,1089.3871292088782,406.9764415750522,682.410687633826,0.6264170645465568
2016-04-04,1084.3130950824072,404.1386148368529,680.1744802455544,0.6272860517227835
2016-04-11,1071.8415617299638,394.4329289519036,677.4086327780602,0.6320044463332019
2016-04-18,1087.1932160861409,406.85990246957255,680.3333136165684,0.625770381520357
2016-04-25,1101.6399985614305,417.00056925375674,684.6394293076737,0.6214729223718326
2016-05-02,1116.789089038617,430.16828704590716,686.6208019927099,0.6148168967014035
2016-05-09,1117.0811427398596,431.50303187290325,685.5781108669564,0.6137227499744936
2016-05-16,1123.6166068897219,436.8247134916374,686.7918933980845,0.6112333060822144
2016-05-23,1142.7394967436078,451.5653443044444,691.1741524391634,0.6048396457887021
2016-05-30,1168.0174204936798,470.7095998719757,697.3078206217041,0.5970012162378338
2016-06-06,1169.8809358990447,474.7447810666148,695.13615483243,0.5941939333323891
2016-06-13,1167.1457179631211,473.4956150905309,693.6501028725902,0.5943131968843909
2016-06-20,1164.2090565919525,468.8749622913523,695.3340943006002,0.5972587915920243
2016-06-27,1153.060896348313,466.20480884131496,686.856087506998,0.595680670190306
2016-07-04,1152.9253235485517,466.3317062522529,686.5936172962988,0.5955230605769457
2016-07-11,1142.3734951517254,458.4165868778159,683.9569082739094,0.5987156662655843
2016-07-18,1140.7910614623434,455.1942823054371,685.5967791569062,0.600983652762901
2016-07-25,1135.9802960951772,451.37740648257284,684.6028896126044,0.6026538417663236
2016-08-01,1119.7184976418332,438.472685064487,681.2458125773462,0.6084081079414817
2016-08-08,1108.9404662809604,429.18996516449505,679.7505011164653,0.612972942899393
2016-08-15,1111.547454740363,432.6906791436186,678.8567755967445,0.6107312582127344
2016-08-22,1129.4080062908972,447.30831092365315,682.0996953672441,0.6039444483905654
2016-08-29,1141.0818275195768,456.4128277215035,684.6689997980733,0.6000174424706863
2016-09-05,1138.093636257005,452.4128215150526,685.6808147419524,0.6024818985870434
2016-09-12,1141.174729421575,455.8072875147657,685.3674419068093,0.6005806334795024
2016-09-19,1135.2140761121047,451.4808618152798,683.7332142968249,0.6022945175578539
2016-09-26,1134.6277893837976,452.46206289849727,682.1657264853003,0.601224236589319
2016-10-03,1140.8496566034,457.28673671061085,683.5629198927892,0.5991700273004684
2016-10-10,1153.9249503324288,470.33942032907686,683.585530003352,0.5924003374798518
2016-10-17,1166.7555333018204,481.53777221958734,685.217761082233,0.5872847751946152
2016-10-24,1174.769522706684,486.9862609570196,687.7832617496645,0.5854622957573865
2016-10-31,1175.3679689094909,488.5604956593296,686.8074732501613,0.5843340055347798
2016-11-07,1167.8759577634655,481.71273499535494,686.1632227681106,0.5875309087466307
2016-11-14,1159.5742947628655,472.583484386477,686.9908103763885,0.5924508791537838
2016-11-21,1157.472942728141,470.921782066718,686.5511606614232,0.5931466173569773
2016-11-28,1171.920672200858,482.41777531231344,689.5028968885446,0.5883528751085715
2016-12-05,1185.4511260715353,493.0386808153867,692.4124452561487,0.5840919376834481
2016-12-12,1201.941550047185,506.13558380701426,695.8059662401708,0.5789016664020438
2016-12-19,1218.1520016812967,519.5702632557687,698.581738425528,0.5734766576431706
2017-01-02,1234.119842690143,536.0736768143805,698.0461658757625,0.5656226743378152
2017-01-09,1246.086595418654,540.480872494461,705.6057229241931,0.5662573736997204
2017-01-16,1239.3129861302018,535.5072780402405,703.8057080899613,0.5678998896700173
2017-01-23,1238.4438735693527,533.4848522609461,704.9590213084066,0.5692296892523881
2017-01-30,1242.258124060133,535.287514594745,706.9706094653881,0.5691012163838877
2017-02-06,1242.1560851887732,535.4679437696493,706.6881414191239,0.5689205646903279
2017-02-13,1245.1326622122817,537.2176760036183,707.9149862086634,0.5685458326592123
2017-02-20,1245.7076123898046,538.0041479889434,707.7034644008612,0.5681136226206249
2017-02-27,1247.0839264477745,539.2756327101083,707.8082937376662,0.5675706973096873
2017-03-06,1243.2356282034955,536.9422768974175,706.293351306078,0.5681090014502628
2017-03-13,1234.2480277517395,530.5859201035497,703.6621076481898,0.5701140223249573
2017-03-20,1220.2526427429584,517.7731470317266,702.4794957112318,0.5756836503399456
2017-03-27,1210.3018729492196,509.08863885099674,701.2132340982229,0.5793705271144727
2017-04-03,1212.593949403683,510.20087549167346,702.3930739120094,0.5792483743279645
2017-04-10,1225.252053031124,520.7220950701279,704.5299579609961,0.5750081840043239
2017-04-24,1236.9371021692643,530.0781851484384,706.858917020826,0.5714590626970282
2017-05-01,1225.7177057668553,520.4990253003132,705.2186804665421,0.5753516304354359
2017-05-08,1208.7552283107386,506.2584744797183,702.4967538310203,0.5811737044668461
2017-05-15,1197.3517728814672,497.23454799436115,700.1172248871061,0.5847214166662571
2017-05-22,1197.083920396072,498.2890105290427,698.7949098670293,0.5837476370376967
2017-05-29,1198.2145868725588,499.66438336533275,698.5502035072261,0.5829925717483553
2017-06-05,1192.3555064454524,494.850454852167,697.5050515932854,0.5849807778156931
2017-06-12,1172.487971748993,479.9031692260614,692.5848025229316,0.5906967228753802
2017-06-19,1165.2261745568221,472.8846235173644,692.3415510394577,0.5941692404075805
2017-06-26,1155.9359277006063,465.52075621816283,690.4151714824434,0.5972780626827828
2017-07-03,1153.682587906783,463.5157430688219,690.1668448379612,0.5982294021531391
2017-07-10,1159.4716940515993,468.8025795444961,690.6691145071032,0.5956757013132973
2017-07-17,1162.2790122188685,470.28884664920713,691.9901655696614,0.595373536211934
2017-07-24,1162.216300829894,471.74354576253796,690.472755067356,0.5941000436616799
2017-07-31,1164.818078092977,473.92526852764905,690.892809565328,0.5931336597183035
2017-08-07,1175.3802329510736,483.5702887081422,691.8099442429314,0.5885839533867069
2017-08-14,1176.718786499464,485.17910128158275,691.5396852178812,0.5876847494507103
2017-08-21,1172.7774198986324,484.45687238974836,688.320547508884,0.5869149045932162
2017-08-28,1171.7553874385474,484.3280248504891,687.4273625880583,0.5866645632334336
2017-09-04,1178.717452982172,489.6202483939475,689.0972045882245,0.5846161035834319
2017-09-11,1194.7332852359739,502.19245974971415,692.5408254862598,0.5796614474915838
2017-09-18,1201.582236508453,505.8086811074359,695.7735554010171,0.5790478040211294
2017-09-25,1209.6188205546543,512.0990282367233,697.5197923179311,0.5766442952649272
2017-10-02,1219.1181849666036,520.3259689213754,698.7922160452282,0.5731948097094219
2017-10-09,1218.269751477883,520.0757954490591,698.1939560288238,0.5731029233729596
2017-10-16,1215.5903510260246,517.0435672191792,698.5467838068454,0.5746564072487362
2017-10-23,1217.9544717614665,519.2356366806458,698.7188350808207,0.5736822280969983
2017-10-30,1222.834624585815,522.6165325340305,700.2180920517844,0.5726187973201646
2017-11-06,1234.0449123682165,532.2393078087998,701.8056045594167,0.5687034544088058
2017-11-13,1237.433322620632,535.457296779141,701.976025841491,0.5672839198760614
2017-11-20,1243.5887830643849,540.7087066902342,702.8800763741507,0.5652029721932288
2017-11-27,1243.3156504280107,540.5954536950683,702.7201967329424,0.5651985451088236
2017-12-04,1244.566343663869,540.3843660543666,704.1819776095024,0.5658050944367229
2017-12-11,1239.6664355780022,536.837790490824,702.8286450871782,0.566949805944758
2017-12-18,1246.0540464231578,542.0685441493323,703.9855022738255,0.5649718840805026
2018-01-01,1256.6428715807324,551.1572355669762,705.4856360137562,0.5614050355661709
2018-01-08,1279.3382836733444,560.3513139390869,718.9869697342575,0.5619991044666006
2018-01-15,1278.977391468934,560.5128461678627,718.4645453010713,0.5617492147190333
2018-01-22,1280.4904466806515,561.0494106787535,719.441036001898,0.5618480308594784
2018-01-29,1282.458865928109,562.3159928782691,720.1428730498399,0.5615329210022468
2018-02-05,1279.6910452549791,560.7874051264832,718.9036401284959,0.5617790659660777
2018-02-12,1268.8087958827568,551.9131894128598,716.8956064698971,0.5650146884197209
2018-02-19,1253.1612379070255,538.3180268441197,714.8432110629058,0.570431951962387
2018-02-26,1254.3632826457904,539.0350584431305,715.3282242026598,0.5702719731191747
2018-03-05,1254.0642485836715,540.0080444178982,714.0562041657734,0.5693936375047943
2018-03-12,1249.0570042474603,535.3646582176546,713.6923460298058,0.5713849276717323
2018-03-19,1250.6408484047925,535.8989272954449,714.7419211093476,0.5715005407195916
2018-03-26,1261.5506148184388,544.8319966038498,716.718618214589,0.568125138853615
2018-04-09,1274.1277765652057,554.9227907143315,719.2049858508742,0.5644684929400937
2018-04-16,1287.2179627701487,565.0252422888758,722.1927204812729,0.5610492871984811
2018-04-23,1293.340717622638,571.2682019760994,722.0725156465387,0.5583003038625588
2018-04-30,1304.5247616076344,581.1912844831959,723.3334771244386,0.5544804502085776
2018-05-07,1311.6240087564543,587.2631784539523,724.360830302502,0.5522625580704837
2018-05-14,1329.237361250843,601.8789751537633,727.3583860970796,0.5471997758268083
2018-05-21,1351.6270800440325,620.338571286766,731.2885087572665,0.5410431024609562
2018-05-28,1366.2854018814555,632.5122455033368,733.7731563781188,0.5370570126619737
2018-06-04,1369.215518723755,634.9633154580416,734.2522032657133,0.5362575819693524
2018-06-11,1359.24074096147,626.8251254168439,732.4156155446261,0.5388417176390299
2018-06-18,1354.8335841059607,622.8416033545599,731.9919807514008,0.5402818392890917
2018-06-25,1345.735336278429,615.8861512514601,729.8491850269689,0.5423422907548332
2018-07-02,1344.7010968791074,616.0040215027885,728.6970753763188,0.5419026407188473
2018-07-09,1350.3907453500403,619.7051269841968,730.6856183658435,0.5410919919896515
2018-07-16,1350.0673479194743,619.1804489297904,730.8868989896839,0.5413706954071733
2018-07-23,1340.4765559657712,611.8398399877819,728.6367159779893,0.5435654303204351
2018-07-30,1344.5207816736392,614.5880290796435,729.9327525939957,0.5428943624697168
2018-08-06,1347.5880532426454,617.2988375387715,730.2892157038739,0.5419231893208085
2018-08-13,1347.4106488695788,617.5862703749582,729.8243784946206,0.5416495550980786
2018-08-20,1350.933753882994,620.7196739757671,730.214079907227,0.5405254534564481
2018-08-27,1353.4302678747833,623.3766473573431,730.0536205174402,0.5394098520227444
2018-09-03,1360.846518299637,629.5384122071507,731.3081060924862,0.5373920543267787
2018-09-10,1375.7143399251768,641.2081040830967,734.5062358420801,0.5339089769770291
2018-09-17,1377.737822238067,642.3241338746982,735.4136883633689,0.5337834793333363
2018-09-24,1373.7449255599734,639.4923760369581,734.2525495230152,0.5344897264852244
2018-10-01,1380.8045569863862,644.9166251560358,735.8879318303503,0.5329414131109401
2018-10-08,1408.5310381713696,667.2977858014665,741.2332523699031,0.526245593659201
2018-10-15,1417.551190779682,674.6258036911925,742.9253870884895,0.5240906938111106
2018-10-22,1415.6288333914445,673.322432035953,742.3064013554914,0.5243651328979618
2018-10-29,1420.6306662102395,678.0458274961289,742.5848387141106,0.5227149155487928
2018-11-05,1428.7122198108843,683.6419646956984,745.0702551151859,0.521497782957165
2018-11-12,1420.5722283167408,676.8174854761422,743.7547428405986,0.5235599626791844
