country,product,target_date,snapshot_taken_on,horizon_weeks,model_used,price_with_tax_forecast,price_wo_tax_forecast,price_with_tax_lower80,price_with_tax_upper80
ES,diesel,2026-08-31,2026-08-03,4,gbm,1483.4852768905537,991.36126682501,1438.766584543705,1539.4132622072973
ES,diesel,2026-09-07,2026-08-03,5,gbm,1494.7402711214324,1002.6162610558888,1436.8925007612056,1539.4963482199316
ES,diesel,2026-09-14,2026-08-03,6,gbm,1488.874738181378,996.7507281158344,1427.7347114069446,1540.5823709530146
ES,diesel,2026-09-21,2026-08-03,7,gbm,1486.5855802150368,994.4615701494932,1427.068526713006,1538.9019926991311
ES,diesel,2026-09-28,2026-08-03,8,gbm,1488.3853222782689,996.2613122127252,1424.2396211150517,1538.9805525886254
ES,diesel,2026-10-05,2026-08-05,9,gbm,1618.1977857789882,1090.2918192748557,1511.112482001195,1690.563981602464
ES,diesel,2026-10-12,2026-08-05,10,gbm,1614.6344920628042,1086.7285255586717,1503.3133247419196,1691.2139430194527
ES,diesel,2026-10-19,2026-08-05,11,gbm,1612.260323011718,1084.3543565075854,1500.5846428637265,1691.7722190968882
ES,euro95,2026-07-13,2026-08-03,-3,sarimax,1514.715033318078,940.437717252534,1497.990141937989,1531.439924698167
ES,euro95,2026-07-20,2026-08-03,-2,sarimax,1513.0853135555506,938.8079974900068,1483.4661513842805,1542.7044757268206
ES,euro95,2026-07-27,2026-08-03,-1,sarimax,1512.1514272007246,937.8741111351808,1470.7903937031488,1553.5124606983004
ES,euro95,2026-08-03,2026-08-03,0,sarimax,1510.6922822062152,936.4149661406713,1458.7598419166206,1562.6247224958092
ES,euro95,2026-08-10,2026-08-03,1,sarimax,1510.3856228456732,936.1083067801294,1448.931767639437,1571.8394780519093
ES,euro95,2026-08-17,2026-08-03,2,sarimax,1510.2098963195706,935.9325802540268,1440.1272870282455,1580.2925056108954
ES,euro95,2026-08-24,2026-08-03,3,sarimax,1510.10919888147,935.8318828159264,1432.1416575858404,1588.0767401770995
ES,euro95,2026-08-31,2026-08-03,4,sarimax,1510.0514957317814,935.7741796662376,1424.816192720371,1595.286798743192
ES,euro95,2026-09-07,2026-08-03,5,sarimax,1509.847183004528,935.5698669389842,1417.858105808197,1601.836260200859
ES,euro95,2026-09-14,2026-08-03,6,sarimax,1509.8282350769848,935.550919011441,1411.516777356272,1608.1396927976978
ES,euro95,2026-09-21,2026-08-03,7,sarimax,1509.8173772525956,935.540061187052,1405.5491363822025,1614.0856181229888
ES,euro95,2026-09-28,2026-08-03,8,sarimax,1509.811155339925,935.5338392743812,1399.8991994522914,1619.7231112275588
ES,euro95,2026-10-05,2026-08-05,9,sarimax,1704.1424721368674,1096.0422446327352,1604.7066431335302,1803.5783011402048
ES,euro95,2026-10-12,2026-08-05,10,sarimax,1704.236749276644,1096.136521772512,1598.777879147646,1809.6956194056424
ES,euro95,2026-10-19,2026-08-05,11,sarimax,1704.2905097957455,1096.1902822916134,1593.1253965775734,1815.4556230139176
ES,fuel_oil_1,2026-07-13,2026-08-03,-3,sarimax,701.1072805589615,685.6072805589615,678.4192116371067,723.7953494808163
ES,fuel_oil_1,2026-07-20,2026-08-03,-2,sarimax,701.1072805589615,685.6072805589615,672.8520445856477,729.3625165322753
ES,fuel_oil_1,2026-07-27,2026-08-03,-1,sarimax,701.1072805589615,685.6072805589615,668.213994794045,734.000566323878
ES,fuel_oil_1,2026-08-03,2026-08-03,0,sarimax,701.2786995531728,685.7786995531728,664.324969877844,738.2324292285017
ES,fuel_oil_1,2026-08-10,2026-08-03,1,sarimax,701.2786995531728,685.7786995531728,660.6685034760533,741.8888956302924
ES,fuel_oil_1,2026-08-17,2026-08-03,2,sarimax,701.2786995531728,685.7786995531728,657.3151019532618,745.2422971530839
ES,fuel_oil_1,2026-08-24,2026-08-03,3,sarimax,701.2786995531728,685.7786995531728,654.1999591023948,748.3574400039508
ES,fuel_oil_1,2026-08-31,2026-08-03,4,sarimax,701.2786995531728,685.7786995531728,651.2785226441205,751.2788764622252
ES,fuel_oil_1,2026-09-07,2026-08-03,5,sarimax,701.0319852685607,685.5319852685607,648.271890694713,753.7920798424084
ES,fuel_oil_1,2026-09-14,2026-08-03,6,sarimax,701.0319852685607,685.5319852685607,645.6493393589784,756.4146311781429
ES,fuel_oil_1,2026-09-21,2026-08-03,7,sarimax,701.0319852685607,685.5319852685607,643.145481172606,758.9184893645154
ES,fuel_oil_1,2026-09-28,2026-08-03,8,sarimax,701.0319852685607,685.5319852685607,640.7455253877898,761.3184451493315
ES,fuel_oil_1,2026-10-05,2026-08-05,9,sarimax,653.1070897133627,637.6070897133627,597.367472720445,708.8467067062804
ES,fuel_oil_1,2026-10-12,2026-08-05,10,sarimax,653.1070897133627,637.6070897133627,594.8468299127197,711.3673495140057
ES,fuel_oil_1,2026-10-19,2026-08-05,11,sarimax,653.1070897133627,637.6070897133627,592.4308106451825,713.7833687815429
ES,heating_oil,2026-07-13,2026-08-03,-3,gbm,1056.8345159784078,844.1887688424622,1023.4517837255282,1101.3383140580097
ES,heating_oil,2026-07-20,2026-08-03,-2,gbm,1052.232962060312,839.5872149243664,1023.4517837255282,1101.211158868631
ES,heating_oil,2026-07-27,2026-08-03,-1,gbm,1048.2392389789984,835.5934918430527,1023.4517837255282,1098.038640969391
ES,heating_oil,2026-08-03,2026-08-03,0,gbm,1050.1582139809009,837.5124668449553,1022.5323414048707,1102.6342148047231
ES,heating_oil,2026-08-10,2026-08-03,1,gbm,1050.6007227873788,837.9549756514331,1021.2376986375232,1097.2283877466407
ES,heating_oil,2026-08-17,2026-08-03,2,gbm,1048.9512764237502,836.3055292878045,1021.9050618088828,1093.5244001594565
ES,heating_oil,2026-08-24,2026-08-03,3,gbm,1046.441069241303,833.7953221053575,1016.0833123361382,1097.494208513505
ES,heating_oil,2026-08-31,2026-08-03,4,gbm,1038.9621759401862,826.3164288042407,1015.4209931812326,1101.098651125522
ES,heating_oil,2026-09-07,2026-08-03,5,gbm,1044.596564550336,831.9508174143904,1030.918555278558,1102.335776032697
ES,heating_oil,2026-09-14,2026-08-03,6,gbm,1043.9078645897844,831.2621174538388,1027.855257916403,1102.3100325455073
ES,heating_oil,2026-09-21,2026-08-03,7,gbm,1042.1436284728975,829.4978813369518,1025.3609405188045,1102.8050094984906
ES,heating_oil,2026-09-28,2026-08-03,8,gbm,1042.1436284728975,829.4978813369518,1023.4744062200838,1103.179830794867
ES,heating_oil,2026-10-05,2026-08-05,9,gbm,1149.9863931292227,888.7970956085616,1097.5443622170649,1223.1623103091074
ES,heating_oil,2026-10-12,2026-08-05,10,gbm,1147.4494068979943,886.2601093773334,1095.7080617589445,1222.5562733309778
ES,heating_oil,2026-10-19,2026-08-05,11,gbm,1146.7384275297634,885.5491300091022,1095.4847247416046,1222.521756780626
ES,lpg,2026-07-13,2026-08-03,-3,sarimax,1063.7385694887098,855.811092596374,1055.11241839514,1072.3647205822797
ES,lpg,2026-07-20,2026-08-03,-2,sarimax,1060.3900276641084,852.4625507717728,1047.1675372907484,1073.6125180374686
ES,lpg,2026-07-27,2026-08-03,-1,sarimax,1057.7227874812845,849.7953105889487,1040.438013014315,1075.0075619482536
ES,lpg,2026-08-03,2026-08-03,0,sarimax,1056.0146098705443,848.087132978209,1034.9627107525569,1077.0665089885324
ES,lpg,2026-08-10,2026-08-03,1,sarimax,1054.3223193554668,846.3948424631312,1029.7246877859857,1078.919950924948
ES,lpg,2026-08-17,2026-08-03,2,sarimax,1052.9743459690617,845.0468690767259,1025.0188637460665,1080.929828192057
ES,lpg,2026-08-24,2026-08-03,3,sarimax,1051.9006341954223,843.9731573030866,1020.7548671593022,1083.0464012315424
ES,lpg,2026-08-31,2026-08-03,4,sarimax,1051.0453821670972,843.1179052747614,1016.8617521540906,1085.2290121801034
ES,lpg,2026-09-07,2026-08-03,5,sarimax,1050.498348050977,842.5708711586414,1013.4165571164856,1087.5801389854682
ES,lpg,2026-09-14,2026-08-03,6,sarimax,1049.9557141686382,842.0282372763025,1010.1041558878918,1089.8072724493843
ES,lpg,2026-09-21,2026-08-03,7,sarimax,1049.5234857625594,841.5960088702237,1007.0202659992862,1092.0267055258328
ES,lpg,2026-09-28,2026-08-03,8,sarimax,1049.179199493121,841.251722600785,1004.132996756062,1094.2254022301793
ES,lpg,2026-10-05,2026-08-05,9,sarimax,1041.5405516022734,824.7462495526865,1001.4206241140972,1081.6604790904494
ES,lpg,2026-10-12,2026-08-05,10,sarimax,1041.2932325796878,824.498930530101,998.5079209140127,1084.0785442453628
ES,lpg,2026-10-19,2026-08-05,11,sarimax,1041.0971496922868,824.3028476427,995.7568662350174,1086.4374331495565
FR,diesel,2026-07-13,2026-08-03,-3,gbm,1834.7045851495784,916.7062518162456,1817.157498871777,1866.0709568878387
FR,diesel,2026-07-20,2026-08-03,-2,gbm,1833.4458406811705,915.447507347837,1817.157498871777,1866.0709568878387
FR,diesel,2026-07-27,2026-08-03,-1,gbm,1832.297379482175,914.299046148842,1817.157498871777,1866.0709568878387
FR,diesel,2026-08-03,2026-08-03,0,gbm,1832.7730236143705,914.7746902810372,1794.5671225869455,1863.6466479705791
FR,diesel,2026-08-10,2026-08-03,1,gbm,1834.8728482892968,916.8745149559636,1793.9644357572129,1863.6466479705791
FR,diesel,2026-08-17,2026-08-03,2,gbm,1832.9167379069115,914.918404573578,1794.1316437570276,1862.2915031857497
FR,diesel,2026-08-24,2026-08-03,3,gbm,1831.705669103595,913.7073357702618,1793.3067822646233,1861.898324459015
FR,diesel,2026-08-31,2026-08-03,4,gbm,1831.705669103595,913.7073357702618,1793.790310706784,1861.4597917354715
FR,diesel,2026-09-07,2026-08-03,5,gbm,1793.4729442343455,875.4746109010125,1709.9248620748672,1836.6688819934684
FR,diesel,2026-09-14,2026-08-03,6,gbm,1793.4729442343455,875.4746109010125,1711.164061335165,1836.3045180214444
FR,diesel,2026-09-21,2026-08-03,7,gbm,1792.4846293056733,874.48629597234,1711.164061335165,1836.351993375636
FR,diesel,2026-09-28,2026-08-03,8,gbm,1790.9912867430116,872.9929534096785,1712.6124297836986,1836.2518444299824
FR,diesel,2026-10-05,2026-08-05,9,gbm,2015.330760855448,1046.4224275221145,1812.8174001659584,2038.1782309640585
FR,diesel,2026-10-12,2026-08-05,10,gbm,2018.4620211969184,1049.5536878635853,1812.8174001659584,2038.6864180492748
FR,diesel,2026-10-19,2026-08-05,11,gbm,2018.4620211969184,1049.5536878635853,1811.9534426298176,2037.4796629580585
FR,euro95,2026-07-13,2026-08-03,-3,sarimax,1917.9364588419555,907.5614588419552,1895.0356388106784,1940.837278873232
FR,euro95,2026-07-20,2026-08-03,-2,sarimax,1916.535872371924,906.1608723719236,1880.7874409289043,1952.284303814943
FR,euro95,2026-07-27,2026-08-03,-1,sarimax,1915.905836550824,905.5308365508242,1869.5594468593504,1962.2522262422976
FR,euro95,2026-08-03,2026-08-03,0,sarimax,1913.0177361268284,902.6427361268284,1857.5814830808968,1968.4539891727595
FR,euro95,2026-08-10,2026-08-03,1,sarimax,1912.8902461995333,902.5152461995336,1849.4573610131924,1976.323131385875
FR,euro95,2026-08-17,2026-08-03,2,sarimax,1912.8328964944324,902.4578964944324,1842.22266704024,1983.4431259486248
FR,euro95,2026-08-24,2026-08-03,3,sarimax,1912.8070984667368,902.4320984667372,1835.650872522126,1989.9633244113484
FR,euro95,2026-08-31,2026-08-03,4,sarimax,1912.7954935555736,902.4204935555736,1829.5926814930472,1995.9983056181
FR,euro95,2026-09-07,2026-08-03,5,sarimax,1910.555202393879,900.1802023938791,1821.7104561880903,1999.399948599668
FR,euro95,2026-09-14,2026-08-03,6,sarimax,1910.5528540999712,900.1778540999711,1816.4011400731208,2004.7045681268207
FR,euro95,2026-09-21,2026-08-03,7,sarimax,1910.5517977501404,900.1767977501404,1811.3756139144864,2009.7279815857944
FR,euro95,2026-09-28,2026-08-03,8,sarimax,1910.551322564747,900.1763225647469,1806.592764301624,2014.50988082787
FR,euro95,2026-10-05,2026-08-05,9,sarimax,2069.471059538429,1036.4143928717622,1974.5126341345604,2164.429484942297
FR,euro95,2026-10-12,2026-08-05,10,sarimax,2069.474046537056,1036.4173798703891,1969.4484071202733,2169.499685953838
FR,euro95,2026-10-19,2026-08-05,11,sarimax,2069.4753693809416,1036.4187027142748,1964.6267144077788,2174.324024354104
FR,fuel_oil_1,2025-01-06,2026-08-03,-82,sarimax,712.9785306072034,573.4785306072034,693.7018361763871,732.2552250380197
FR,fuel_oil_1,2025-01-13,2026-08-03,-81,sarimax,712.9785306072034,573.4785306072034,686.4389477900463,739.5181134243605
FR,fuel_oil_1,2025-01-20,2026-08-03,-80,sarimax,712.9785306072034,573.4785306072034,680.7743699437361,745.1826912706707
FR,fuel_oil_1,2025-01-27,2026-08-03,-79,sarimax,712.9785306072034,573.4785306072034,675.9668233787049,749.9902378357019
FR,fuel_oil_1,2025-02-03,2026-08-03,-78,sarimax,711.689496963347,572.189496963347,670.4266204288909,752.952373497803
FR,fuel_oil_1,2025-02-10,2026-08-03,-77,sarimax,711.689496963347,572.189496963347,666.5742723952765,756.8047215314175
FR,fuel_oil_1,2025-02-17,2026-08-03,-76,sarimax,711.689496963347,572.189496963347,663.0259377454156,760.3530561812784
FR,fuel_oil_1,2025-02-24,2026-08-03,-75,sarimax,711.689496963347,572.189496963347,659.7193083578899,763.6596855688041
FR,fuel_oil_1,2025-03-03,2026-08-03,-74,sarimax,710.4729382264925,570.9729382264925,655.3942761910322,765.5516002619528
FR,fuel_oil_1,2025-03-10,2026-08-03,-73,sarimax,710.4729382264925,570.9729382264925,652.4521012836653,768.4937751693196
FR,fuel_oil_1,2025-03-17,2026-08-03,-72,sarimax,710.4729382264925,570.9729382264925,649.652086313059,771.293790139926
FR,fuel_oil_1,2025-03-24,2026-08-03,-71,sarimax,710.4729382264925,570.9729382264925,646.9754222482632,773.9704542047218
FR,fuel_oil_2,2009-12-28,2026-08-03,-866,sarimax,361.60590450339066,343.10590450339066,344.51877489221613,378.6930341145652
FR,fuel_oil_2,2010-01-04,2026-08-03,-865,sarimax,358.7828026970644,340.2828026970644,335.5832535087188,381.98235188541
FR,fuel_oil_2,2010-01-11,2026-08-03,-864,sarimax,358.7828026970644,340.2828026970644,330.7744438244732,386.7911615696556
FR,fuel_oil_2,2010-01-18,2026-08-03,-863,sarimax,358.7828026970644,340.2828026970644,326.678017213756,390.8875881803728
FR,fuel_oil_2,2010-01-25,2026-08-03,-862,sarimax,358.7828026970644,340.2828026970644,323.04813696303745,394.5174684310913
FR,fuel_oil_2,2010-02-01,2026-08-03,-861,sarimax,356.6464179948312,338.1464179948312,317.61802551812235,395.67481047154007
FR,fuel_oil_2,2010-02-08,2026-08-03,-860,sarimax,356.6464179948312,338.1464179948312,314.5814146843664,398.711421305296
FR,fuel_oil_2,2010-02-15,2026-08-03,-859,sarimax,356.6464179948312,338.1464179948312,311.74971892126007,401.5431170684024
FR,fuel_oil_2,2010-02-22,2026-08-03,-858,sarimax,356.6464179948312,338.1464179948312,309.08632262175405,404.2065133679084
FR,fuel_oil_2,2010-03-01,2026-08-03,-857,sarimax,355.7691929523768,337.2691929523768,305.6871427138973,405.8512431908563
FR,fuel_oil_2,2010-03-08,2026-08-03,-856,sarimax,355.7691929523768,337.2691929523768,303.2862353348513,408.2521505699023
FR,fuel_oil_2,2010-03-15,2026-08-03,-855,sarimax,355.7691929523768,337.2691929523768,300.9904568910513,410.5479290137023
FR,heating_oil,2026-07-13,2026-08-03,-3,gbm,1381.2579207222554,980.5962540555888,1356.3277582788112,1410.3922453573011
FR,heating_oil,2026-07-20,2026-08-03,-2,gbm,1380.6808554500226,980.019188783356,1356.3277582788112,1408.4463307523556
FR,heating_oil,2026-07-27,2026-08-03,-1,gbm,1376.2538392022036,975.592172535537,1355.4975402115513,1407.4282441196112
FR,heating_oil,2026-08-03,2026-08-03,0,gbm,1378.3181172804689,977.6564506138023,1357.1798402894556,1409.365422341028
FR,heating_oil,2026-08-10,2026-08-03,1,gbm,1379.116640001228,978.4549733345616,1356.8378686084811,1409.365422341028
FR,heating_oil,2026-08-17,2026-08-03,2,gbm,1379.116640001228,978.4549733345616,1356.2913861277725,1409.365422341028
FR,heating_oil,2026-08-24,2026-08-03,3,gbm,1378.356176119575,977.6945094529084,1355.0632919253371,1407.624416161151
FR,heating_oil,2026-08-31,2026-08-03,4,gbm,1377.7907886778555,977.1291220111892,1354.6683212207472,1407.3050709441322
FR,heating_oil,2026-09-07,2026-08-03,5,gbm,1394.5826964599714,993.9210297933048,1348.5415129298926,1399.8684721183338
FR,heating_oil,2026-09-14,2026-08-03,6,gbm,1393.900695927665,993.2390292609984,1348.5415129298926,1399.8684721183338
FR,heating_oil,2026-09-21,2026-08-03,7,gbm,1387.8756774051212,987.2140107384548,1347.4996398066655,1400.1577763993066
FR,heating_oil,2026-09-28,2026-08-03,8,gbm,1387.8756774051212,987.2140107384548,1345.7404431261036,1399.8571888952858
FR,heating_oil,2026-10-05,2026-08-05,9,gbm,1562.9705021975597,1117.1171688642264,1448.5257039288956,1629.9782308898175
FR,heating_oil,2026-10-12,2026-08-05,10,gbm,1560.450860207515,1114.5975268741818,1448.5257039288956,1629.310911177228
FR,heating_oil,2026-10-19,2026-08-05,11,gbm,1559.703651460548,1113.850318127215,1445.6379471575628,1629.863099699353
FR,lpg,2026-07-13,2026-08-03,-3,sarimax,1013.9156408263184,729.327307492985,1004.2233535519983,1023.6079281006384
FR,lpg,2026-07-20,2026-08-03,-2,sarimax,1015.0614510494096,730.4731177160763,1001.186302069846,1028.9366000289735
FR,lpg,2026-07-27,2026-08-03,-1,sarimax,1013.9803202803636,729.3919869470301,997.0475392333226,1030.9131013274043
FR,lpg,2026-08-03,2026-08-03,0,sarimax,1013.519206962942,728.9308736296085,993.8965541294943,1033.141859796389
FR,lpg,2026-08-10,2026-08-03,1,sarimax,1012.5566879939988,727.9683546606655,990.6596882284008,1034.453687759597
FR,lpg,2026-08-17,2026-08-03,2,sarimax,1013.464874054957,728.8765407216237,989.4318589337556,1037.4978891761584
FR,lpg,2026-08-24,2026-08-03,3,sarimax,1012.6079538820233,728.0196205486898,986.6807170721248,1038.5351906919211
FR,lpg,2026-08-31,2026-08-03,4,sarimax,1013.41650205772,728.8281687243865,985.6652641891,1041.16773992634
FR,lpg,2026-09-07,2026-08-03,5,sarimax,1011.6136469718824,727.025313638549,982.2036093101464,1041.0236846336184
FR,lpg,2026-09-14,2026-08-03,6,sarimax,1012.3334886216572,727.7451552883238,981.3063370209416,1043.3606402223727
FR,lpg,2026-09-21,2026-08-03,7,sarimax,1011.6542810698928,727.0659477365593,979.1324944512936,1044.176067688492
FR,lpg,2026-09-28,2026-08-03,8,sarimax,1012.2951482641126,727.7068149307793,978.3062667034884,1046.284029824737
FR,lpg,2026-10-05,2026-08-05,9,sarimax,1005.2608719969166,721.8775386635833,974.25311160614,1036.2686323876933
FR,lpg,2026-10-12,2026-08-05,10,sarimax,1005.7475301913228,722.3641968579896,973.246501430627,1038.2485589520188
FR,lpg,2026-10-19,2026-08-05,11,sarimax,1005.288630805662,721.9052974723288,971.320977690022,1039.2562839213024
IT,diesel,2026-07-13,2026-08-03,-3,gbm,1910.2546102331592,897.0434626921756,1888.17181592534,1967.673869254888
IT,diesel,2026-07-20,2026-08-03,-2,gbm,1909.8921621911977,896.681014650214,1888.17181592534,1967.673869254888
IT,diesel,2026-07-27,2026-08-03,-1,gbm,1907.4828590915536,894.2717115505701,1888.17181592534,1968.162517091983
IT,diesel,2026-08-03,2026-08-03,0,gbm,1905.0613606554084,891.850213114425,1886.2213754697573,1965.065565501392
IT,diesel,2026-08-10,2026-08-03,1,gbm,1907.057893791036,893.8467462500521,1886.2213754697573,1958.2819655910205
IT,diesel,2026-08-17,2026-08-03,2,gbm,1904.124042248094,890.9128947071104,1887.2553600021008,1955.9200196108204
IT,diesel,2026-08-24,2026-08-03,3,gbm,1902.6076746318408,889.3965270908571,1882.507691565164,1950.962750567636
IT,diesel,2026-08-31,2026-08-03,4,gbm,1901.977660429892,888.7665128889081,1882.507691565164,1950.1149056364025
IT,diesel,2026-09-07,2026-08-03,5,gbm,1921.35586082456,908.1447132835764,1898.0955617190325,1929.585453839085
IT,diesel,2026-09-14,2026-08-03,6,gbm,1917.6465932267697,904.435445685786,1898.0955617190325,1928.8935483326284
IT,diesel,2026-09-21,2026-08-03,7,gbm,1917.327370505945,904.1162229649614,1895.842235826564,1928.804839159695
IT,diesel,2026-09-28,2026-08-03,8,gbm,1917.327370505945,904.1162229649614,1895.842235826564,1928.7973283781216
IT,diesel,2026-10-05,2026-08-05,9,gbm,2059.4811501383656,1000.565904236726,1952.2767360371968,2125.400894122835
IT,diesel,2026-10-12,2026-08-05,10,gbm,2057.964554776212,999.049308874572,1950.1288171576853,2125.4249466721
IT,diesel,2026-10-19,2026-08-05,11,gbm,2057.964554776212,999.049308874572,1950.1144419655743,2125.175713531584
IT,euro95,2026-07-13,2026-08-03,-3,sarimax,1791.1803777968223,791.8869351738716,1772.055916418598,1810.3048391750472
